date,avg_ole,median_ole,total_production,total_failures,total_downtime,avg_workers,planned_production,hourly_obs,failure_rate,downtime_per_hour,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,temp_c,is_rainy,is_overcast,season
2025-02-17,0.6459861578750468,0.5625,2447.0,62.0,0.0,15.333333333333334,3915.310344827586,27,0.025337147527584796,0.0,Kayseri,2025-02-17,41.1,19.5,30.3,37.2,16.9,26.9,24.1,78.3,0.0,0,0.0,,0.0,11.2,17.2,8.1,44.5,1016.1,21.9,6.0,187.9,16.2,7,,2025-02-17T07:26:36,2025-02-17T18:18:07,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",-0.9444444444444441,False,False,Winter
2025-02-18,0.7299213930626673,0.6525,2672.0,0.0,0.0,,4827.310344827586,19,0.0,0.0,Kayseri,2025-02-18,48.3,26.7,36.4,46.5,26.7,35.8,31.0,82.2,0.008,100,4.17,rain,0.1,10.6,24.2,5.8,330.8,1016.2,85.9,4.7,136.7,11.7,6,,2025-02-18T07:25:20,2025-02-18T18:19:13,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",2.4444444444444438,True,True,Winter
2025-02-25,0.5611111111111111,0.6833333333333333,327.0,38.0,270.0,19.6,630.0,10,0.1162079510703364,27.0,Kayseri,2025-02-25,33.9,6.9,20.3,25.4,-3.5,14.3,7.8,61.2,0.0,0,0.0,,0.0,14.2,20.6,13.9,325.9,1022.8,11.5,6.2,212.4,18.3,8,,2025-02-25T07:15:59,2025-02-25T18:26:49,0.91,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",-6.5,False,False,Winter
2025-02-26,0.7818181818181817,1.0,547.0,34.0,90.0,22.0,675.0,11,0.062157221206581355,8.181818181818182,Kayseri,2025-02-26,41.1,15.9,27.5,35.7,6.1,23.4,14.9,61.0,0.0,0,0.0,,0.0,13.8,21.9,15.0,290.2,1021.1,68.4,6.2,157.8,13.5,6,,2025-02-26T07:14:35,2025-02-26T18:27:53,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",-2.5,False,False,Winter
2025-02-27,0.7488888888888889,0.8861111111111111,422.0,30.0,180.0,20.0,630.0,10,0.07109004739336493,18.0,Kayseri,2025-02-27,46.5,17.7,31.1,43.0,10.6,27.7,19.1,64.6,0.0,0,0.0,,0.0,14.5,18.6,9.2,329.2,1022.6,21.9,6.2,215.4,18.5,8,,2025-02-27T07:13:10,2025-02-27T18:28:57,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",-0.4999999999999992,False,False,Winter
2025-02-28,0.5185185185185186,0.43333333333333335,490.0,7.0,180.0,18.58823529411765,960.0,18,0.014285714285714285,10.0,Kayseri,2025-02-28,44.5,23.1,33.2,44.5,16.9,31.6,25.0,74.0,0.032,100,20.83,"rain,snow",0.0,13.6,10.7,9.2,91.3,1019.6,73.4,5.8,165.6,14.3,7,,2025-02-28T07:11:45,2025-02-28T18:30:00,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",0.6666666666666683,True,False,Winter
2025-03-01,0.7451388888888889,0.9416666666666667,329.0,7.0,0.0,17.0,450.0,8,0.02127659574468085,0.0,Kayseri,2025-03-01,46.5,30.3,37.2,45.4,24.3,35.3,28.4,73.3,0.023,100,4.17,"rain,snow",0.0,12.5,15.2,6.9,60.2,1021.3,72.3,5.6,183.6,15.9,7,,2025-03-01T07:10:19,2025-03-01T18:31:03,0.05,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",2.8888888888888906,True,False,Spring
2025-03-03,0.49182270233196157,0.6,1966.0,15.0,161.0,19.0,3277.1994408201303,27,0.0076297049847405905,5.962962962962963,Kayseri,2025-03-03,41.1,30.3,36.6,41.1,27.7,35.1,33.5,88.3,0.058,100,12.5,rain,0.6,11.2,17.2,11.4,295.3,1017.2,96.8,5.3,82.3,7.0,3,,2025-03-03T07:07:25,2025-03-03T18:33:08,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",2.5555555555555562,True,True,Spring
2025-03-04,0.718494212962963,0.6532499999999999,2353.0,30.0,115.0,18.333333333333332,3268.052668052668,24,0.012749681257968552,4.791666666666667,Kayseri,2025-03-04,46.5,32.1,37.9,42.0,21.7,31.3,29.9,73.1,0.016,100,4.17,"rain,snow",0.0,10.9,17.4,15.0,87.0,1018.2,66.3,6.2,204.1,17.6,8,,2025-03-04T07:05:57,2025-03-04T18:34:10,0.15,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",3.277777777777777,True,False,Spring
2025-03-05,0.66521875,0.69625,2879.0,25.0,165.0,19.25,4135.360360360361,32,0.00868357068426537,5.15625,Kayseri,2025-03-05,55.5,28.5,41.4,55.5,22.7,38.4,29.6,65.6,0.0,0,0.0,,0.0,11.4,15.7,12.7,76.3,1022.5,0.0,6.1,227.5,19.7,8,,2025-03-05T07:04:29,2025-03-05T18:35:12,0.19,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",5.222222222222221,False,False,Spring
2025-03-06,0.6161592881944444,0.6783333333333333,2517.0,46.0,272.0,19.0,3898.40188014101,32,0.018275725069527213,8.5,Kayseri,2025-03-06,59.1,28.5,42.3,59.1,23.5,39.9,25.1,57.3,0.0,0,0.0,,0.0,10.4,19.2,13.9,81.4,1025.7,0.0,6.2,232.8,20.1,8,,2025-03-06T07:02:59,2025-03-06T18:36:13,0.25,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",5.7222222222222205,False,False,Spring
2025-03-07,0.7679351851851853,0.8016666666666666,2330.0,30.0,98.0,17.666666666666668,2984.4888366627492,24,0.012875536480686695,4.083333333333333,Kayseri,2025-03-07,60.9,30.3,44.1,60.9,25.9,41.5,22.3,45.1,0.0,0,0.0,,0.0,9.4,19.7,15.0,68.7,1021.5,0.0,6.2,234.3,20.4,8,,2025-03-07T07:01:30,2025-03-07T18:37:14,0.26,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",6.722222222222223,False,False,Spring
2025-03-08,0.6500945216049383,0.6783333333333333,1947.0,22.0,0.0,17.333333333333332,2984.4888366627492,24,0.011299435028248588,0.0,Kayseri,2025-03-08,60.9,28.5,43.6,60.9,23.5,41.8,25.3,51.9,0.0,0,0.0,,0.0,8.4,11.6,8.1,48.9,1014.5,0.0,6.2,233.5,20.2,8,,2025-03-08T07:00:00,2025-03-08T18:38:15,0.29,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",6.4444444444444455,False,False,Spring
2025-03-10,0.591297418630752,0.53125,2827.0,30.0,62.0,18.393939393939394,4834.95652173913,33,0.010611956137247965,1.878787878787879,Kayseri,2025-03-10,64.5,28.5,47.4,64.5,22.2,46.6,27.9,52.2,0.0,0,0.0,,0.0,5.3,11.4,6.9,17.2,1017.5,21.4,6.2,213.9,18.5,8,,2025-03-10T06:56:58,2025-03-10T18:40:16,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",8.555555555555555,False,False,Spring
2025-03-11,0.7625798611111111,0.7916666666666667,2680.0,23.0,0.0,20.333333333333332,3514.909090909091,24,0.008582089552238806,0.0,Kayseri,2025-03-11,68.1,30.3,49.4,68.1,27.5,48.4,29.0,50.7,0.0,0,0.0,,0.0,2.7,12.8,6.9,43.5,1021.3,8.4,6.2,237.0,20.6,8,,2025-03-11T06:55:26,2025-03-11T18:41:16,0.4,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",9.666666666666666,False,False,Spring
2025-03-12,0.6099494598765433,0.675,2359.0,68.0,45.0,16.666666666666668,3838.909090909091,24,0.028825773632895294,1.875,Kayseri,2025-03-12,68.1,32.1,50.6,68.1,27.5,49.4,30.5,51.4,0.0,0,0.0,,0.0,0.0,18.3,6.9,85.3,1021.6,0.0,6.2,232.6,20.3,8,,2025-03-12T06:53:54,2025-03-12T18:42:16,0.43,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",10.333333333333334,False,False,Spring
2025-03-13,0.7940525173611112,0.8051388888888888,2155.0,28.0,24.0,23.5,2677.6817102137766,16,0.012993039443155453,1.5,Kayseri,2025-03-13,71.7,33.9,53.1,71.7,33.0,52.4,28.3,44.8,0.0,0,0.0,,0.0,0.0,19.5,6.9,25.2,1019.8,1.4,6.2,240.1,20.7,8,,2025-03-13T06:52:22,2025-03-13T18:43:16,0.47,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",11.722222222222221,False,False,Spring
2025-03-14,0.6342638888888888,0.6504166666666666,1758.0,18.0,83.0,21.5,2681.1428571428573,16,0.010238907849829351,5.1875,Kayseri,2025-03-14,71.7,37.5,55.1,71.7,35.1,54.7,30.4,44.4,0.0,0,0.0,,0.0,0.0,13.9,6.9,35.2,1021.3,0.0,6.2,233.2,20.2,8,,2025-03-14T06:50:50,2025-03-14T18:44:15,0.5,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",12.833333333333334,False,False,Spring
2025-03-15,0.6536545138888888,0.6431944444444444,1796.0,26.0,25.0,22.0,2681.1428571428573,16,0.014476614699331848,1.5625,Kayseri,2025-03-15,75.3,33.9,54.7,75.3,30.8,53.6,29.4,43.0,0.0,0,0.0,,0.0,0.0,10.3,9.2,36.3,1024.8,0.0,6.2,243.1,20.9,8,,2025-03-15T06:49:17,2025-03-15T18:45:15,0.54,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",12.611111111111112,False,False,Spring
2025-03-17,0.6881039930555556,0.6677916666666667,1805.0,58.0,25.0,23.5,2548.6753246753246,16,0.03213296398891967,1.5625,Kayseri,2025-03-17,75.3,41.1,60.5,75.3,41.1,60.5,33.2,38.5,0.0,0,0.0,,0.0,0.0,36.9,23.0,216.2,1013.3,81.0,6.1,177.5,15.4,7,,2025-03-17T06:46:11,2025-03-17T18:47:13,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",15.833333333333334,False,True,Spring
2025-03-18,0.7386519607843137,0.7883333333333333,2033.0,72.0,0.0,22.529411764705884,2707.6363636363635,17,0.03541564190850959,0.0,Kayseri,2025-03-18,66.3,51.9,58.4,66.3,51.9,58.4,31.1,35.8,0.0,0,0.0,,0.0,0.0,43.8,26.4,274.1,1009.7,74.1,6.2,220.7,19.1,8,,2025-03-18T06:44:37,2025-03-18T18:48:11,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",14.666666666666666,False,False,Spring
2025-03-19,0.7750209354575163,0.77,2043.0,63.0,0.0,21.5,2614.909090909091,16,0.030837004405286344,0.0,Kayseri,2025-03-19,44.7,24.9,35.4,41.1,13.9,28.1,31.2,85.0,0.44,100,12.5,"rain,snow",0.8,0.1,29.5,20.8,76.3,1012.5,99.7,5.0,97.5,8.4,5,,2025-03-19T06:43:04,2025-03-19T18:49:10,0.67,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",1.8888888888888882,True,True,Spring
2025-03-20,0.646762181372549,0.625,1770.0,56.0,16.0,22.5,2696.863636363636,16,0.031638418079096044,1.0,Kayseri,2025-03-20,28.5,23.1,25.7,28.5,14.7,23.5,23.0,89.2,0.431,100,12.5,"rain,snow",3.7,4.1,31.1,10.3,39.7,1015.9,100.0,2.1,151.8,13.3,5,,2025-03-20T06:41:30,2025-03-20T18:50:08,0.7,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",-3.5000000000000004,True,True,Spring
2025-03-21,0.7628011485042735,0.7918333333333334,1979.0,42.0,19.0,22.0,2541.840909090909,16,0.021222839818089943,1.1875,Kayseri,2025-03-21,33.9,23.1,28.9,32.1,17.9,25.6,24.8,84.8,0.118,100,8.33,"rain,snow",1.3,7.1,20.8,11.4,325.9,1018.4,99.1,4.5,165.8,14.3,6,,2025-03-21T06:39:56,2025-03-21T18:51:07,0.73,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",-1.722222222222223,True,True,Spring
2025-03-22,0.8423918593409586,0.8266166666666667,2230.0,69.0,10.0,18.5,2793.648737650933,24,0.03094170403587444,0.4166666666666667,Kayseri,2025-03-22,39.3,28.5,33.5,39.3,22.2,30.9,26.3,75.2,0.0,0,0.0,"rain,snow",0.1,6.0,10.5,6.9,275.4,1021.6,91.4,6.2,218.0,18.8,8,,2025-03-22T06:38:22,2025-03-22T18:52:05,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",0.8333333333333334,False,True,Spring
2025-03-24,0.8270173052287582,0.7237708333333333,2360.0,16.0,36.0,20.333333333333332,3140.81915741706,25,0.006779661016949152,1.44,Kayseri,2025-03-24,59.1,32.1,45.2,59.1,28.6,44.5,34.0,67.0,0.0,0,0.0,,0.0,1.5,20.8,11.4,297.7,1028.2,81.0,6.2,186.0,16.0,8,,2025-03-24T06:35:14,2025-03-24T18:54:01,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",7.333333333333335,False,True,Spring
2025-03-25,0.8229726862745097,0.8855000000000001,2556.0,30.0,79.0,21.16,3058.6753246753246,25,0.011737089201877934,3.16,Kayseri,2025-03-25,68.1,46.5,55.7,68.1,45.4,55.6,42.8,63.8,0.0,0,0.0,,0.0,0.0,20.8,6.9,299.2,1026.2,90.7,6.2,164.1,14.1,8,,2025-03-25T06:33:40,2025-03-25T18:54:59,0.87,Overcast,Cloudy skies throughout the day.,cloudy,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",13.166666666666668,False,True,Spring
2025-03-26,0.8511265640522876,0.8375791666666665,2467.0,42.0,16.0,19.2,3119.2421910366684,25,0.017024726388325903,0.64,Kayseri,2025-03-26,68.1,42.9,55.1,68.1,39.3,54.9,36.6,56.1,0.0,0,0.0,,0.0,0.0,24.4,12.7,333.6,1020.8,54.7,6.2,238.7,20.5,8,,2025-03-26T06:32:07,2025-03-26T18:55:56,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",12.833333333333334,False,False,Spring
2025-03-27,0.8527401895424837,0.85,2555.0,37.0,8.0,19.88,3083.4207482220554,25,0.014481409001956947,0.32,Kayseri,2025-03-27,71.7,42.9,57.6,71.7,39.3,56.7,37.8,51.6,0.0,0,0.0,,0.0,0.0,15.0,8.5,47.6,1016.9,36.6,6.2,227.7,19.8,8,,2025-03-27T06:30:33,2025-03-27T18:56:54,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",14.222222222222221,False,False,Spring
2025-03-28,0.52026047008547,0.5625,1563.0,83.0,57.0,16.666666666666668,2898.7682119205297,24,0.053103007037747924,2.375,Kayseri,2025-03-28,77.1,42.7,61.7,77.1,42.7,61.5,37.4,46.7,0.0,0,0.0,,0.0,0.0,34.0,17.2,176.6,1011.8,78.0,6.2,220.7,19.0,8,,2025-03-28T06:28:59,2025-03-28T18:57:52,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",16.5,False,True,Spring
2025-04-02,0.8964244170096022,1.0,2992.0,48.0,0.0,20.0,3382.5545969605905,27,0.016042780748663103,0.0,Kayseri,2025-04-02,59.1,44.7,53.1,59.1,44.7,53.0,39.4,61.1,0.04,100,8.33,rain,0.0,0.0,31.1,20.8,166.7,1008.7,90.1,6.2,172.1,15.0,5,,2025-04-02T06:21:14,2025-04-02T19:02:39,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",11.722222222222221,True,True,Spring
2025-04-03,0.8927210194537972,0.9236111111111112,3002.0,65.0,0.0,22.0,3404.413826579533,27,0.021652231845436375,0.0,Kayseri,2025-04-03,59.1,42.9,50.8,59.1,42.9,50.7,40.7,70.2,0.008,100,4.17,rain,0.0,0.0,19.7,11.4,300.8,1012.6,94.4,6.2,206.1,17.9,7,,2025-04-03T06:19:41,2025-04-03T19:03:36,0.17,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",10.444444444444443,True,True,Spring
2025-04-04,0.8506330613830614,0.9008787878787878,2841.0,72.0,6.0,21.666666666666668,3324.301959903171,27,0.025343189017951427,0.2222222222222222,Kayseri,2025-04-04,57.3,42.9,49.6,57.3,41.3,48.7,41.7,75.6,0.074,100,12.5,rain,0.0,0.0,19.7,12.7,354.1,1013.2,92.5,6.2,182.1,15.8,6,,2025-04-04T06:18:09,2025-04-04T19:04:33,0.2,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",9.777777777777779,True,True,Spring
2025-04-05,0.7342537777777778,0.875,2510.0,85.0,13.0,20.12,3144.1900452488685,25,0.03386454183266932,0.52,Kayseri,2025-04-05,60.9,37.5,47.3,60.9,35.1,46.7,38.9,75.9,0.024,100,4.17,rain,0.0,0.0,28.9,20.8,286.8,1009.4,92.5,6.2,219.7,18.8,8,,2025-04-05T06:16:38,2025-04-05T19:05:31,0.25,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",8.499999999999998,True,True,Spring
2025-04-07,0.760308269476373,0.920125,2966.0,66.0,120.0,21.0,3777.5884276816305,29,0.022252191503708697,4.137931034482759,Kayseri,2025-04-07,68.1,35.7,52.5,68.1,33.0,52.3,33.8,53.2,0.0,0,0.0,,0.0,0.0,40.7,19.7,283.5,1011.5,23.9,6.2,275.6,23.8,9,,2025-04-07T06:13:36,2025-04-07T19:07:25,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",11.38888888888889,False,False,Spring
2025-04-08,0.8805906547619048,0.945945,3199.0,71.0,28.0,21.071428571428573,3672.6264233119823,28,0.022194435761175368,1.0,Kayseri,2025-04-08,64.5,37.5,52.1,64.5,33.8,51.4,36.2,58.1,0.0,0,0.0,,0.0,0.0,23.3,10.3,11.8,1014.1,62.6,6.2,217.6,18.8,8,,2025-04-08T06:12:05,2025-04-08T19:08:23,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",11.166666666666666,False,False,Spring
2025-04-09,0.6975331321991848,0.8194444444444444,3512.0,57.0,20.0,18.07894736842105,5147.367284300362,38,0.01623006833712984,0.5263157894736842,Kayseri,2025-04-09,53.7,39.3,46.7,53.7,35.4,44.7,41.6,82.9,0.16,100,8.33,rain,0.0,0.0,32.0,17.2,281.1,1009.5,93.4,6.1,142.3,12.3,6,,2025-04-09T06:10:35,2025-04-09T19:09:20,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",8.166666666666668,True,True,Spring
2025-04-10,0.6538898809523809,0.7847222222222222,2733.0,54.0,357.0,21.428571428571427,3671.386395149107,28,0.019758507135016465,12.75,Kayseri,2025-04-10,41.1,32.1,37.4,38.0,25.6,32.7,30.5,77.5,0.3,100,12.5,"rain,snow",2.4,2.0,19.7,15.0,285.1,1010.8,97.2,5.3,202.3,17.3,7,,2025-04-10T06:09:06,2025-04-10T19:10:17,0.41,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",2.999999999999999,True,True,Spring
2025-04-11,0.8964815180909625,0.875,2991.0,68.0,20.0,21.0,3412.36374424273,27,0.02273487128050819,0.7407407407407407,Kayseri,2025-04-11,48.3,24.9,34.5,42.9,13.9,29.4,24.4,69.3,0.118,100,4.17,"rain,snow",1.7,1.1,37.1,21.9,289.6,1008.4,63.2,5.6,222.6,19.3,8,,2025-04-11T06:07:37,2025-04-11T19:11:15,0.44,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",1.3888888888888888,True,False,Spring
2025-04-12,0.7538219328703704,0.8187666666666666,2011.0,54.0,75.0,22.5,2645.5779395120985,16,0.026852312282446545,4.6875,Kayseri,2025-04-12,44.7,10.5,28.6,44.7,2.2,24.9,17.8,67.1,0.0,0,0.0,,0.0,3.5,17.4,6.9,6.1,1011.8,36.9,6.2,293.5,25.4,10,,2025-04-12T06:06:08,2025-04-12T19:12:12,0.48,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",-1.8888888888888882,False,False,Spring
2025-04-14,0.6230891507669285,0.8555555555555556,2823.0,74.0,130.0,22.333333333333332,3515.7319057355803,27,0.026213248317392846,4.814814814814815,Kayseri,2025-04-14,39.3,32.1,35.6,35.7,24.3,29.6,31.1,84.3,0.055,100,8.33,"rain,snow",2.0,3.7,28.2,13.9,309.9,1017.9,97.5,5.7,220.0,18.8,6,,2025-04-14T06:03:13,2025-04-14T19:14:07,0.55,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",2.000000000000001,True,True,Spring
2025-04-15,0.3357716049382716,0.32291666666666663,1532.0,20.0,60.0,21.566666666666666,3762.0,30,0.013054830287206266,2.0,Kayseri,2025-04-15,53.7,33.9,41.1,53.7,25.4,36.9,31.4,69.2,0.0,0,0.0,"rain,snow",0.4,4.0,24.8,15.0,305.7,1019.7,82.8,6.2,150.7,13.3,5,,2025-04-15T06:01:47,2025-04-15T19:15:04,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",5.055555555555556,False,True,Spring
2025-04-16,0.7951992517770295,0.8958333333333334,2973.0,49.0,232.0,21.333333333333332,3452.4338230576764,27,0.01648166834846956,8.592592592592593,Kayseri,2025-04-16,55.5,30.3,43.9,55.5,27.1,42.8,34.4,71.4,0.0,0,0.0,,0.0,2.0,17.4,8.1,325.2,1024.0,46.0,6.2,190.2,16.5,6,,2025-04-16T06:00:21,2025-04-16T19:16:02,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",6.611111111111111,False,False,Spring
2025-04-17,0.844502119965083,0.8472222222222222,2718.0,40.0,17.0,19.333333333333332,3246.0,27,0.014716703458425313,0.6296296296296297,Kayseri,2025-04-17,69.9,30.3,50.1,69.9,30.3,49.3,36.2,65.0,0.0,0,0.0,,0.0,0.0,13.2,5.8,354.9,1023.8,6.3,6.2,307.4,26.6,9,,2025-04-17T05:58:56,2025-04-17T19:17:00,0.65,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",10.055555555555555,False,False,Spring
2025-04-18,0.5305259383963088,0.5,1756.0,15.0,222.0,18.666666666666668,3165.0,27,0.008542141230068337,8.222222222222221,Kayseri,2025-04-18,73.5,35.7,56.0,73.5,35.7,55.6,38.2,57.3,0.0,0,0.0,,0.0,0.0,15.7,6.9,343.5,1018.3,24.5,6.2,271.0,23.4,9,,2025-04-18T05:57:31,2025-04-18T19:17:57,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",13.333333333333334,False,False,Spring
2025-04-19,0.6709967320261438,0.8541666666666666,1346.0,12.0,255.0,24.941176470588236,2016.0,17,0.008915304606240713,15.0,Kayseri,2025-04-19,77.1,41.1,56.6,77.1,39.2,56.3,41.2,61.0,0.008,100,4.17,rain,0.0,0.0,29.3,19.7,37.7,1013.0,35.6,6.2,237.9,20.5,9,,2025-04-19T05:56:08,2025-04-19T19:18:55,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",13.666666666666666,True,False,Spring
2025-04-21,0.860078376356154,0.8611111111111112,3503.0,58.0,18.0,20.666666666666668,4034.648775831177,27,0.016557236654296318,0.6666666666666666,Kayseri,2025-04-21,71.7,39.3,56.5,71.7,37.2,55.5,38.4,57.4,0.0,0,0.0,,0.0,0.0,19.7,9.2,0.2,1013.5,13.6,6.2,292.6,25.3,9,,2025-04-21T05:53:23,2025-04-21T19:20:50,0.75,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",13.61111111111111,False,False,Spring
2025-04-22,0.8194537060257749,0.875,3605.0,24.0,60.0,21.785714285714285,4299.348727661158,29,0.00665742024965326,2.0689655172413794,Kayseri,2025-04-22,77.1,42.9,60.4,77.1,39.3,59.8,39.1,50.5,0.0,0,0.0,,0.0,0.0,21.9,10.3,46.3,1014.2,53.4,6.2,249.0,21.5,9,,2025-04-22T05:52:02,2025-04-22T19:21:48,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",15.777777777777779,False,False,Spring
2025-04-24,0.7936651584813654,0.865725,3593.0,41.0,71.0,21.551724137931036,4425.295280037748,29,0.011411077094350125,2.4482758620689653,Kayseri,2025-04-24,75.3,46.5,62.2,75.3,46.5,62.2,44.2,55.9,0.001,100,4.17,rain,0.0,0.0,31.1,19.7,201.5,1007.7,59.6,6.2,264.9,23.1,8,,2025-04-24T05:49:22,2025-04-24T19:23:43,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",16.77777777777778,True,False,Spring
